facility_name,street,city,state,zip,violation_program,violation_type,inspection_date,naics_code
4-H CALF RANCH,9200 EDISON,ONTARIO,CA,91762,CWA,No,07/18/2024,
4-S RANCH WRF,1966 OLIVENHAIN ROAD,ENCINITAS,CA,92024-5699,CWA,No,,
405 ALBERTO WAY,405 ALBERTO,LOS GATOS,CA,95032,CWA,No,,
407 NORTH MAPLE DRIVE,407 NORTH MAPLE,BEVERLY HILLS,CA,90210,CWA,No,04/30/2025,
4200 COAL MINE RD,4200 COAL MINE RD,IONE,CA,95640,CWA,No,,
4255 RUFFIN ROAD,4255 RUFFIN ROAD,SAN DIEGO,CA,CA/92,CWA,No,,
43 AUTO WRECKING,2760 HWY 43,EARLIMART,CA,93219,CWA,No,,
440 N. WOLFE ROAD (813 STEWART DRIVE),440 NORTH WOLFE,SUNNYVALE,CA,94085,CWA,No,,
4413 PATTERSON H&M,4413 PATTERSON AVE,PERRIS,CA,92571,CWA,No,,
442 OCEAN APT CONSTRUCTION,442 OCEAN,LONG BEACH,CA,90802,CWA,No,,
445 1ST AVE,445 1ST AVE,CHULA VISTA,CA,91910,CWA,No,,
"4501 TIDEWATER AVE, OAKLAND",4501 TIDEWATER,OAKLAND,CA,94601,CWA,No,02/21/2018,
4525 WILSHIRE,4525 WILSHIRE,LOS ANGELES,CA,90010,CWA,No,02/26/2021,
465 N MARY AVE,465 NORTH MARY,SUNNYVALE,CA,94085,CWA,No,,
469 N SWEETZER AVE,469 NORTH SWEETZER,LOS ANGELES,CA,90048,CWA,No,,
4733 ELMWOOD HOA,4733 ELMWOOD,LOS ANGELES,CA,90004,CWA,No,04/27/2022,
4755 NEXUS SHELL,4755 NEXUS CENTER DRIVE,SAN DIEGO,CA,92121,CWA,No,,
47TH STREET,1740 47TH STREET,SAN DIEGO,CA,92102,CWA,No,,
48 AUTO WRECKING,84805 AVE 48,COACHELLA,CA,92236,CWA,No,04/26/2012,
48 AUTO WRECKING,84805 AVENUE 48,COACHELLA,CA,92236,CWA,No,,
"487 E MIDDLEFIELD, SMI HOLDING, LLC",487 EAST MIDDLEFIELD,MOUNTAIN VIEW,CA,94043,CWA,No,,
48FORTY,2641 HALL AVE,RIVERSIDE,CA,92509,CWA,No,,
48FORTY PALLET SOLUTIONS,2276 WILBUR LANE,ANTIOCH,CA,94509,CWA,Yes,06/06/2024,
4929 WILSHIRE LP,4929 WILSHIRE,LOS ANGELES,CA,90010,CWA,No,08/05/2024,
495 HARTFORD,495 HARTFORD,LOS ANGELES,CA,90017,CWA,No,,
4AE COMPLETE AUTOMOTIVE SERVICES,9708 FACTORIAL WAY,SOUTH EL MONTE,CA,91733,CWA,No,,
"4D INDUSTRIES, INC.",10550 ARNO ROAD,GALT,CA,95632,CWA,No,,
4F8404 MEYERS ROUNDABOUT,HWY 50/89 INTERSECTION,MEYERS,CA,96150,CWA,No,,
4S RANCH WRF,16595 DOVE CANYON RD,SAN DIEGO,CA,92127,CWA,No,,
5 BOYS PRECISION MACHINING,1516-A WEST INDUSTRIAL PARK STREET,COVINA,CA,91722,CWA,No,09/05/2019,
5 DAY BUSINESS FORMS MFG INC,1391 N HUNDLEY STREET,ANAHEIM,CA,92806,CWA,No,02/21/2018,
5 DAY BUSINESS FORMS MFG INC,2921 E LA CRESTA AVE,ANAHEIM,CA,92806,CWA,No,02/21/2018,
5 LOWER RAGSDALE DRIVE MEDICAL OFFICE BUILDING,5 LOWER RAGSDALE DR,MONTEREY,CA,93940,CWA,No,,
5 POINTS EXHIBITS INC,2260 E SPRUCE ST,ONTARIO,CA,91761,CWA,No,,
5 PP,PP,PP,CA,99999,CWA,No,,
5 STAR SR STEEL,14548 MANZANITA AVENUE,FONTANA,CA,92335,CWA,No,04/29/2021,
5 STAR SWEEPING,330 N PALM ST,BREA,CA,92821,CWA,No,,
5 UNITS SINGLE FAMILY HOMES,8304 SCENIC DR,ROSEMEAD,CA,91770,CWA,No,05/03/2022,
500 BROADWAY,500 BROADWAY,SANTA MONICA,CA,90401,CWA,No,,
503 BANGOR PARK ROAD,503WESTBANGOR PARK,BANGOR,CA,95914,CWA,No,,
505 SILVER LAKE,505 SILVER LAKE,LOS ANGELES,CA,90026,CWA,No,,
507-509 ORLANDO,507- 509 ORLANDO,WEST HOLLYWOOD,CA,90048,CWA,No,,
514 N. HUNTLEY DRIVE,514 NORTH HUNTLEY,WEST HOLLYWOOD,CA,90048,CWA,No,,
5217 ADAMS,5213-5223 WEST ADAMS,LOS ANGELES,CA,90016,CWA,No,,
52ND STREET WELL,4421 EAST 52ND,MAYWOOD,CA,90270,CWA,No,01/12/2022,
540 SPECTRUM CR,540 SPECRTUM CR,OXNARD,CA,93030,CWA,Yes,,
550 ALLERTON STREET,550 ALLERTON,REDWOOD CITY,CA,94063,CWA,No,,
5510 HALL ROAD,5510 HALL ROAD,SANTA ROSA,CA,95401,CWA,No,,
56 UNIT RESIDENTIAL CONDOS,92 RIO RANCHO RD,POMONA,CA,91766,CWA,No,,
56 YARD CONCRETE BATCH PLANT,I5 AND SR56,SAN DIEGO,CA,92130,CWA,No,,
563 N ALFRED ST,UNKNOWN,LOS ANGELES,CA,00000,CWA,No,08/28/2003,
5641 01 LA HABRA CA WALMART,1000 E IMPERIAL HWY,LA HABRA,CA,90631,CWA,No,,
5667 SANTA MONICA BOULEVARD,5601- 5667 WEST SANTA MONICA,LOS ANGELES,CA,90038,CWA,No,,
5670 WILSHIRE BLVD. PROPERTY,5670WILSHIRE,LOS ANGELES,CA,90036,CWA,No,,
5731 SANTA MONICA BLVD PARKING GARAGE,5731 SANTA MONICA,LOS ANGELES,CA,90038,CWA,No,,
58 BELTWAY OPERATIONAL IMPROVEMENTS BATCH PLANT,E ROSA PARKS HIGHWAY/E 58 MOJAVE TEHACHAPI CONNECT,BAKERSFIELD,CA,93309,CWA,No,,
5802 LUBAOV AVE,5802 LUBAOV,WOODLAND HILLS,CA,91367,CWA,No,,
5868 W JEFFERSON BLVD,5868 WEST JEFFERSON,NOT APPLICABLE,CA,00000,CWA,No,,
5950 JEFFERSON BLVD COMMERCIAL BLDG,5950 JEFFERSON,LOS ANGELES,CA,90016,CWA,No,,
"5C 6699 MILL CREEK ROAD ROAD REPAIR PROJECT, EUPHRAT PROPERTY",6699MILL CREEK,HEALDSBURG,CA,95448,CWA,No,,
"5C MARK EVANS PROPERTY, 2001 LOS ALAMOS ROAD",2001LOS ALAMOS,SANTA ROSA,CA,95409,CWA,No,01/27/2023,
5C NAVARRO RIDGE ROAD @ HIGHWAY 128,NAVARRO RIDGE,ALBION,CA,95410,CWA,No,,
5TH & HUNTINGTON,1110 SOUTH 5TH AVENUE,MONROVIA,CA,91016,CWA,No,,
601 DILLON (LA) LLC,601 NORTH DILLON,LOS ANGELES,CA,90026,CWA,No,,
"601 MARSHALL STREET OWNER, LLC",601 MARSHALL,REDWOOD CITY,CA,94063,CWA,No,,
6041 VARIEL AVENUE,6041 VARIEL,WOODLAND HILLS,CA,91367,CWA,No,,
610 WALNUT STREET,610 WALNUT,REDWOOD CITY,CA,94063,CWA,No,,
619 DOHENY,619 DOHENY,BEVERLY HILLS,CA,90210,CWA,No,,
620 GRAMERCY PLACE,620 SOUTH GRAMERCY,LOS ANGELES,CA,90005,CWA,No,03/08/2022,
6341 SAN IGNACIO,6341 SAN IGNACIO AVENUE,SAN JOSE,CA,95119,CWA,No,,
639 S. LA BREA AVE.,623-671 SOUTH LA BREA,LOS ANGELES,CA,90036,CWA,No,,
640 PAGE MILL ROAD,640 PAGE MILL,PALO ALTO,CA,94304,CWA,No,,
640 S. ST. ANDREWS PLACE,640 SOUTH ST. ANDREWS,LOS ANGELES,CA,90010,CWA,No,,
642 S WATERMAN AVE,642 S WATERMAN AVENUE,SAN BERNARDINO,CA,92408,CWA,No,,
645 N. ROBERTSON BLVD.,645 NORTH ROBERTSON,WEST HOLLYWOOD,CA,90069,CWA,No,,
6500 WILSHIRE,6500 WILSHIRE,LOS ANGELES,CA,90048,CWA,No,10/28/2019,
6500 WILSHIRE BLVD,UNKNOWN,BEVERLY HILLS,CA,00000,CWA,No,07/21/2003,
6540 FEDERAL BLVD PARTNERSHIP,6540 FEDERAL BLVD,LEMON GROVE,CA,91945,CWA,No,,
6540 FEDERAL BLVD PARTNERSHIP,6540 FEDERAL BLVD,LEMON GROVE,CA,91945,CWA,No,11/02/2017,
6933 SANTA MONICA BLVD.,6933 SANTA MONICA,LOS ANGELES,CA,90038,CWA,No,,
6D HELMETS LLC,2923 SATURN ST,BREA,CA,92821,CWA,No,,
6TH & BIXEL,632 S LUCAS AVENUE,LOS ANGELES,CA,90017,CWA,No,,
7 UP / RC BOTTLING CO. OF S.C.,322026TH,LOS ANGELES,CA,90023,CWA,No,,
700 DEGREES ARTISTRY AND METAL FABRICATION,2240 MAIN ST STE 9,CHULA VISTA,CA,91911,CWA,No,06/14/2022,
71 91 LLC,20310 TEMESCAL CANYON RD,CORONA,CA,92881,CWA,No,,
71 91 LLC PRADO PIT  RP 113,11091 HIGHWAY 71,CORONA,CA,91720,CWA,No,,
711 MAMMOTH,198 COMMERCE DR,MAMMOTH LAKES,CA,93545,CWA,No,,
711 MATERIAL INC,270 GEORGE REED DRIVE,SAN ANDREAS,CA,95249,CWA,No,04/09/2020,
711 MATERIALS INC,1470 LINEBAUGH ROAD,ARNOLD,CA,95223,CWA,No,,
711 PINE CREEK,517 RONEY TRAIL,CHICO,CA,95926,CWA,No,,
711 STOCKTON,2714 STAGECOACH RD,STOCKTON,CA,95215,CWA,No,,
7115 WARING AVENUE PROJECT,7115 WARING,LOS ANGELES,CA,90046,CWA,No,,
714 N. SWEETZER,714 NORTH SWEETZER,LOS ANGELES,CA,90069,CWA,No,,
7145 CARMEL VALLEY RD,7145 CARMEL VALLEY RD,CARMEL,CA,93923,CWA,No,,
716 EAST ALONDRA BOULEVARD,716 EAST ALONDRA BOULEVARD,CARSON,CA,90746,CWA,No,,
718 NORTH HUDSON AVENUE,718 NORTH HUDSON,LOS ANGELES,CA,90038,CWA,No,,
723 HUNTLEY,723 HUNTLEY,WEST HOLLYWOOD,CA,90069,CWA,No,,
728 N. SWEETZER,728 NORTH SWEETZER,WEST HOLLYWOOD,CA,90069,CWA,No,,
730 VERMONT APARTMENTS,730 SOUTH VERMONT,LOS ANGELES,CA,90005,CWA,No,10/25/2023,
734 MISSION ROCK ROAD,734 AND 736 MISSION ROCK ROAD,SANTA PAULA,CA,93060,CWA,No,,
737 & 765 LEWIS STREET,737 & 765 LEWIS STREET,POMONA,CA,91768,CWA,No,,
74 WELD,9349 BOND AVE,EL CAJON,CA,92021,CWA,No,02/02/2022,
740 SOUTH RIDGELEY DRIVE,740 SOUTH RIDGELEY,LOS ANGELES,CA,90036,CWA,No,,
"750 GARLAND, LLC",750 GARLAND AVENUE,LOS ANGELES,CA,90017,CWA,No,07/07/2011,
755 S. FIGUEROA,755 WEST 7TH,LOS ANGELES,CA,90017,CWA,No,,
75S CORP FMC METALS,800 E 62ND ST,LOS ANGELES,CA,90001,CWA,Yes,,
760 PRINTING,2585 FORTUNE WAY SUITE B,VISTA,CA,92081,CWA,No,11/19/2021,
7771 BEVERLY LLC,7771 BEVERLY,LOS ANGELES,CA,90036,CWA,No,,
7UP BOTTLING,2009 FARALLON DR,SAN LEANDRO,CA,95477,CWA,Yes,,
7UP BOTTLING COMPANY OF SAN FRANCISCO A DIVION OF THE AMERICAN BOTTLING COMPANY,2875 PRUNE AVE,FREMONT,CA,94539,CWA,No,,
7UP OF  CHICO,306 OTTERSON DRIVE SUITE 10,CHICO,CA,95928,CWA,No,03/19/2024,
8 WELDING IRON WORK,135 SOUTH OAKS AVENUE,ONTARIO,CA,92762,CWA,No,01/17/2019,
800 ALFRED NOBEL,800 ALFRED NOBEL,HERCULES,CA,94547,CWA,No,,
8000 BEVERLY,8000 BEVERLY,LOS ANGELES,CA,90048,CWA,No,02/09/2024,
8070 BEVERLY (FUTURE SENIOR LIVING COMMUNITY),8070 BEVERLY,LOS ANGELES,CA,90048,CWA,No,,
81 SOMERSET LANE,81 SOMERSET LANE,ATHERTON,CA,94027,CWA,No,,
812 HUNTLEY DR.,812 HUNTLEY,WEST HOLLYWOOD,CA,90069,CWA,No,,
812 MAIN LLC,812 MAIN,LOS ANGELES,CA,90291,CWA,No,,
820 LORRAINE DR,820 LORRAINE DR,CHESTER,CA,96020,CWA,No,04/01/2021,
"8200 & 7411 ST. HELENA ROAD, SANTA ROSA",8200ST. HELENA ROAD & 7411 ST. HELENA,SANTA ROSA,CA,95404,CWA,No,,
822 N. KENTER AVENUE,822 N. KENTER AVE.,LOS ANGELES,CA,90049,CWA,No,,
823 WESTBOURNE DRIVE,823 WESTBOURNE,WEST HOLLYWOOD,CA,90069,CWA,No,,
8282 DUNISCH RAOD,8282 DUNISCH ROAD,ELK GROVE,CA,95758,CWA,No,,
8383 WILSHIRE,8383 WILSHIRE,BEVERLY HILLS,CA,90211,CWA,No,11/12/2019,
84 RECYCLING,8241 W GOSHEN AVE,VISALIA,CA,93291,CWA,No,,
84 RECYCLING,866 EAST 5TH STREET,HANFORD,CA,93291,CWA,No,04/25/2018,
8484 WILSHIRE,8484 WILSHIRE,BEVERLY HILLS,CA,90211,CWA,No,12/15/2021,
"850 JEFFERSON AVENUE, REDWOOD CITY ON BROADWAY",850 JEFFERSON,REDWOOD CITY,CA,94063,CWA,No,,
8500 SANTA MONICA,8500 SANTA MONICA,WEST HOLLYWOOD,CA,90069,CWA,No,04/09/2025,
8500 SANTA MONICA,961 LA CIENEGA,LOS ANGELES,CA,90069,CWA,No,,
852 NW KNOLL DR,852 NORTHWEST KNOLL,WEST HOLLYWOOD,CA,90069,CWA,No,,
854 WESTMOUNT DRIVE,854 WESTMOUNT,WEST HOLLYWOOD,CA,90069,CWA,No,,
8600 WILSHIRE,8600 WILSHIRE,BEVERLY HILLS,CA,90211,CWA,No,,
8728 ASHCROFT,8728 ASHCROFT,WEST HOLLYWOOD,CA,90048,CWA,No,,
"875 MAUDE AVE, MT. VIEW",875MAUDE,MOUNTAIN VIEW,CA,94043,CWA,No,,
8750 EL TOVAR,8750 EL TOVAR,WEST HOLLYWOOD,CA,90069,CWA,No,,
8777 WASHINGTON BLVD.,8777 WASHINGTON,CULVER CITY,CA,90232,CWA,No,,
88 TRITON PARK LANE,88 TRITON PARK LANE,FOSTER CITY,CA,94404,CWA,No,,
8833 CYNTHIA,8833 CYNTHIA,WEST HOLLYWOOD,CA,90069,CWA,No,06/15/2021,
8888 WASHINGTON BLVD.,8888 WASHINGTON,CULVER CITY,CA,90232,CWA,No,,
8899 BEVERLY-TOWNSCAPE PROJECT,8899 BEVERLY,WEST HOLLYWOOD,CA,90048,CWA,No,05/27/2025,
"8920 SUNSET BOULEVARD, LLC",8920 WEST SUNSET,WEST HOLLYWOOD,CA,90069,CWA,No,,
8AS DISMANTLING,1218 MIRAGE AVE,LINDSAY,CA,93257,CWA,Yes,,
8TH STREET AND FRANCISCO STREET PARKING STRUCTURE,990WEST8THSTREET,LOS ANGELES,CA,90015,CWA,No,09/27/2019,
9 SINGLE FAMILY LOTS SUBDIVISION,9814 CHURCH STREET,RANCHO CUCAMONGA,CA,91730,CWA,No,01/18/2018,
90 SITES GROUNDWATER ASSESSMEN,90 SITES IN LA & VENTURA,VENTURA,CA,93005,CWA,No,01/29/2001,
"900 INNES AVENUE, SAN FRANCISCO (RUBECON BUILDERS, INC.)",900 INNES,SAN FRANCISCO,CA,94124,CWA,No,,
900 LA BREA,7077 WILLOUGHBY,LOS ANGELES,CA,90046,CWA,No,,
903 QUIMISA DR,903 QUISMA DR,SIMI VALLEY,CA,93065,CWA,No,09/07/2021,
910 WETHERLY DRIVE,910-916 NORTH WETHERLY,WEST HOLLYWOOD,CA,90069,CWA,No,,
915 DEGUIGNE DRIVE GROUNDWATER TREATMENT SYSTEM,915 DEGUIGNE,SUNNYVALE,CA,94088,CWA,Yes,,
9200 WILSHIRE,9200 WILSHIRE,BEVERLY HILLS,CA,90210,CWA,No,01/02/2020,
928 INTERNATIONAL,2900 E MIRALOMA D,ANAHEIM,CA,92806,CWA,No,06/25/2018,
928 INTERNATIONAL LTD,2900 E MIRALOMA AVENUE UNIT D,ANAHEIM,CA,92806,CWA,No,,
928 INTERNATIONAL LTD,2900 E MIRALOMA #D,ANAHEIM,CA,92806,CWA,No,,
942 N. BROADWAY PROJECT,942 NORTH BROADWAY,LOS ANGELES,CA,90015,CWA,No,,
944 AIROLE ESTATE,944 AIROLE WAY,BEL AIR,CA,90077,CWA,No,06/23/2023,
953 NORTH SYCAMORE PROJECT,953 NORTH SYCAMORE,LOS ANGELES,CA,90038,CWA,No,,
960 DOHENY CONDOMINIUM,960 NORTH DOHENY,WEST HOLLYWOOD,CA,90069,CWA,No,05/29/2024,
9601 WILSHIRE,9601 WILSHIRE,BEVERLY HILLS,CA,90210,CWA,No,10/15/2024,
9712 OAK PASS ROAD,9712 OAK PASS ROAD,LOS ANGELES,CA,90210,CWA,No,,
9735 WASHINGTON BLVD,9735 WASHINGTON,CULVER CITY,CA,90232,CWA,No,,
974 ARQUES - AMI - B81 DEWATER,974 ARQUES,SANTA CLARA,CA,94086,CWA,No,,
99 AUTO DISMANTLER,3532 E MINER AVE,STOCKTON,CA,95205,CWA,No,,
99 CENT ONLY STORES,4000 UNION PACIFIC AVE,COMMERCE,CA,90023,CWA,No,,
99 CENTS ONLY STORES AT EAST OLYMPIC BLVD AND DITMAN AVE,3965 EAST OLYMPIC BLVD,LOS ANGELES,CA,90023,CWA,No,,
99 ONLY DELANO,626 CECIL AVE,DELANO,CA,93215,CWA,No,,
99 RECYCLING CENTER,830 S CALIFORNIA ST STE A,STOCKTON,CA,95206,CWA,No,,
9908 SANTA MONICA BLVD,9900-9916 SOUTH SANTA MONICA,BEVERLY HILLS,CA,90212,CWA,No,,
9933 TOWER LANE,9933 TOWER LANE,LOS ANGELES,CA,90210,CWA,No,,
9941 TOWER LANE,9941 TOWER LANE,LOS ANGELES,CA,90210,CWA,No,,
9TO5 SEATING,3211 JACK NORTHROP AVENUE,HAWTHORNE,CA,90250,CWA,Yes,12/16/2024,
A,A,LOS ANGELES,CA,90040,CWA,No,,
A  A AUTO PARTS,6240 BRENTWOOD BLVD,BRENTWOOD,CA,94513,CWA,No,,
A  A CONCRETE SUPPLY AUBURN,890 GRASS VALLEY HIGHWAY,AUBURN,CA,95828,CWA,No,02/01/2023,
A  A CONCRETE SUPPLY CHICO,3578 ESPLANADE,CHICO,CA,95973,CWA,No,01/10/2025,
A  A CONCRETE SUPPLY LINCOLN,2930 LESVOS CT,LINCOLN,CA,95648,CWA,No,07/30/2018,
A  A CONCRETE SUPPLY STOCKTON,4035 E MARIPOSA RD,STOCKTON,CA,95215,CWA,No,,
A  A CONCRETE SUPPLY TRACY,10250 W LINNE RD,TRACY,CA,95377,CWA,No,12/20/2017,
A  A CONCRETE SUPPLY YUBA CITY,1201 MARKET ST,YUBA CITY,CA,95991,CWA,No,05/21/2024,
A  B AUTO DISMANTLING,5941 E PANAMA RD STE C,BAKERSFIELD,CA,93307,CWA,No,,
A  B TRUCK RECYCLING,2863 COMMERCIAL ST,SAN DIEGO,CA,92113,CWA,No,03/27/2018,
A  J AUTO PARTS,11644 SHELDON ST,SUN VALLEY,CA,91352,CWA,No,,
A  M PALLET RECYCLERS,2493 DUNN RD,HAYWARD,CA,94545,CWA,No,11/15/2023,
A  W ENGINEERING,8528 DICE RD  8518,SANTA FE SPRINGS,CA,90670,CWA,No,,
A  W ENGINEERING,8528 DICE RD,SANTA FE SPRINGS,CA,90670,CWA,No,03/03/2020,
A & A AUTO DISMANTLERS,30 WEST HIGHWAY 98,CALEXICO,CA,92231,CWA,No,02/23/2011,
A & A AUTO WRECKING,1806 SICHEL STREET,LOS ANGELES,CA,90031,CWA,Yes,10/15/2021,
A & A BROTHERS RECYCLING,22393 OUTER HIGHWAY 18,APPLE VALLEY,CA,92307,CWA,No,10/09/2018,
A & A CONCRETE SUPPLY,3578  ESPLANADE,CHICO,CA,95973,CWA,No,01/13/2010,
A & A TOOL DIE MACHINE,1266 S LYON ST,SANTA ANA,CA,92705,CWA,No,,
A & C ELECTRONICS,18153 NAPA ST,NORTHRIDGE,CA,91325,CWA,Yes,05/30/2023,
A & C VIERRA DAIRY,6125 S CENTRAL AVE,TURLOCK,CA,95380,CWA,No,01/14/2009,
A & D PRECISION MANIFACTURING,4751 E HUNTER AVE,ANAHEIM,CA,92807,CWA,No,,
A & D PRECISION MFG,1262 N LA LOMA CIR,ANAHEIM,CA,92806,CWA,No,,
A & E TRUCKING,15018 SAN FERNANDO ROAD,SYLMAR,CA,91342,CWA,No,,
A & F DAIRY,691 INYO AVE,NEWMAN,CA,95360,CWA,No,03/14/2000,
A & F TRANSPORT,1231 REDWOOD VIEW DRIVE,POMONA,CA,91766,CWA,No,,
A & J MOLDS,1046 COMMERCE STREET # H,SAN MARCOS,CA,92078,CWA,No,,
A & M STONE AND CABINET,72060 CORPORATE WAY,THOUSAND PALMS,CA,92276,CWA,No,,
A & R POWDER COATING,1198 N GROVE ST,ANAHEIM,CA,92806,CWA,No,07/01/2021,
A & S METALS,456 BRUNKEN AVE,SALINAS,CA,93901,CWA,No,,
A & W MACHINE BUILDING,159 SOUTH IRWINDALE AVENUE,AZUSA,CA,91702,CWA,No,,
A 1 AUTO WRECKERS,1100 MCNAMARA RD,CRESCENT CITY,CA,95531,CWA,No,11/18/2020,
A 1 AUTO WRECKERS,200 HILLSDALE AVE,SAN JOSE,CA,95136,CWA,No,05/07/2019,
A 1 AUTO WRECKERS,2381 W MAIN ST,BARSTOW,CA,92311,CWA,No,,
A 1 METALS & AUTO SALVAGE,5795 STOCKDALE RD.,PASO ROBLES,CA,93446,CWA,No,03/31/2011,
A 1 METALS RECYCLING,8250 TUJUNGA AVE,SUN VALLEY,CA,91352,CWA,No,01/26/2010,
A 1 RECYCLING,1248 W 9TH ST,UPLAND,CA,91786,CWA,No,12/20/2017,
A 1 WRECKING YARD,2015 W STONEHURST DR,RIALTO,CA,92377,CWA,Yes,10/16/2019,
A A 2 AUTO SALVAGE,45509 DIVISION ST,LANCASTER,CA,93535,CWA,No,,
A A CONCRETE SUPPLY FAIRFIELD SUISUN CITY,3809 BITHELL LN,SUISUN CITY,CA,94585,CWA,No,05/03/2019,
A A CONCRETE SUPPLY GRASS VALLEY,270 RAILROAD AVENUE,GRASS VALLEY,CA,95945,CWA,No,12/29/2022,
A AND G METAL WORKS,755 VERNON WAY,EL CAJON,CA,92020,CWA,No,04/07/2022,
A AND L TILE,3722 MAIN STREET,SAN DIEGO,CA,92113,CWA,No,,
A AND M METALS,2301 W 5TH ST,SANTA ANA,CA,92703,CWA,No,11/17/2022,
A AND P GRINDING,1824 RAILROAD STREET,CORONA,CA,92880,CWA,No,,
A AND S METALS,6454 CHESTNUT ST,GILROY,CA,95020,CWA,No,,
A AND S METALS,1080 W BEACH STREET,WATSONVILLE,CA,95076,CWA,No,,
A AND S METALS,11340 COMMERCIAL PARKWAY,CASTROVILLE,CA,95012,CWA,No,,
A AND S METALS,2510 TECHNOLOGY DR,LOS BANOS,CA,95012,CWA,Yes,04/06/2023,
A AND SHIRLEY L SABA,41309 AVENIDA BIONA,TEMECULA,CA,92951,CWA,No,,
A AND T PRECISION MACHINING,330  PIERCY RD.,SAN JOSE,CA,95138,CWA,No,,
A AUTO SALVAGE,1925 S UNION AVENUE,BAKERSFIELD,CA,93307,CWA,No,04/26/2023,
A AUTO SALVAGE,1925 SOUTH UNION AVE,BAKERSFIELD,CA,93307,CWA,No,,
A B C PRESS,2780 WALNUT AVENUE,SIGNAL HILL,CA,90806,CWA,No,08/20/2019,
A B C SCH DIST TRANS,11865 178TH ST,ARTESIA,CA,90701,CWA,No,,
A B I ENGINEERING,12143 RIVERA ROAD,WHITTIER,CA,90606,CWA,No,08/23/2019,
A BEST AUTO WRECKING,535 GALLARDO,LOS ANGELES,CA,90033,CWA,No,,
A C AUTO DISMANTLERS,800 GARDEN HWY,YUBA CITY,CA,95991,CWA,No,,
A CATON & SONS DAIRY,15668 S STEINEGUL RD,ESCALON,CA,95320,CWA,No,07/31/1998,
A DIFFERENT LOOK,1517 W 139TH ST,GARDENA,CA,90249,CWA,Yes,07/11/2025,
A FLEX,1818 E CARNEGIE AVE,SANTA ANA,CA,92705,CWA,No,12/26/2018,
A G SPANOS COMPANIES HQ,10100 TRINITY PARKWAY,STOCKTON,CA,95219,CWA,No,,
A K WARREN WATER RESOURCE FACILITY,24501 FIGUEROA,CARSON,CA,90745,CWA,No,,
A LUA RECYCLING,18938 MERMACK AVE,LAKE ELSINORE,CA,92532,CWA,No,,
A LUNAS MARBLE AND GRANITE,2728 NATHAN AVENUE,MODESTO,CA,95354,CWA,No,,
A M FINISHING INCORPERATED,928 E SOUTH ST,ANAHEIM,CA,92805,CWA,No,10/29/2019,
A M FINISHING INCORPORATED,928 E SOUTH STREET,ANAHEIM,CA,92805,CWA,No,07/26/2021,
A M IMPORT AUTO DISMANTLING,12317 BRANFORD ST,SUN VALLEY,CA,91352,CWA,No,05/23/2023,
A P AUTO DISMANTLER,3784 OMEC CIRCLE SUITE 4,RANCHO CORDOVA,CA,95742,CWA,No,08/24/2022,
A PACIFIC EXPRESS ENTERPRISES,1259,ONTARIO,CA,91733,CWA,No,,
A PLUS FORD AND CHEVROLET AUTO DISMANTLING,5523 DUARTE ST,LOS ANGELES,CA,90058,CWA,Yes,10/08/2021,
A PORTION   SEC ON 18 T7S R1W,A PORTION OF SEC ON 18 T7S R1W,MURRIETA,CA,92562,CWA,No,,
A R M C INDIO PLANT,35100 DILLON RD,INDIO,CA,92202,CWA,No,,
A R O SERVICE,1186 N GROVE ST,ANAHEIM,CA,92806,CWA,No,09/21/2018,
A S I AUTO WRECKING,814 N MISSION RD,LOS ANGELES,CA,90033,CWA,Yes,,
A STORAGE PLACE,5220 MISSION BLVD,MONTCLAIR,CA,91762,CWA,No,,
A STORAGE PLACE CHULA VISTA EAST,605 ANITA STREET,CHULA VISTA,CA,91911,CWA,No,,
A STORAGE PLACE HEMET,3450 WENTWORTH DRIVE,HEMET,CA,92545,CWA,No,08/24/2021,
A STORAGE PLACE INDIO,83050 AVENUE 45,INDIO,CA,92201,CWA,No,,
A STORAGE PLACE REDLANDS,650 NEW YORK STREET,REDLANDS,CA,92374,CWA,No,05/19/2020,
A STREET REMEDIATION PROJECT,6079 A,ELMIRA,CA,95625,CWA,No,,
A TO Z FLAME HARDENING,2466 56TH STREET,HUNTINGTON PARK,CA,90255,CWA,No,,
A TOP ENVOUNTER DESIGN,15121 GRAHAM ST,HUNTINGTON BEACH,CA,92649,CWA,No,,
A&A AUTO DISMANTLERS,30 WEST HIGHWAY 98,CALEXICO,CA,92231,CWA,No,05/17/2018,
A&A BROTHERS RECYCLING,22393 OUTER HIGHWAY 18,APPLE VALLEY,CA,92307,CWA,No,,
A&A LONG BEACH PLANT,900 W PATTERSON,SIGNAL HILL,CA,90755,CWA,No,10/14/2021,
A&A READY MIX CONCRETE,100 E REDONDO BEACH BLVD,GARDENA,CA,90248,CWA,No,,
A&C TRUCK REPAIR,2226 MYRTLE ST,OAKLAND,CA,94607,CWA,No,,
A&E INDUSTRIES,1313 W 24TH ST,NATIONAL CITY,CA,91950,CWA,No,,
A&I PALLETS,9405 SOUTH ALAMEDA STREET,LOS ANGELES,CA,90002,CWA,No,06/06/2018,
A&J DAIRY FARMS,5201 MILNES RD,MODESTO,CA,95357,CWA,No,09/18/1997,
A&J ELECTRONICS RECYCLING,761 MABURY RD SUITE 75,SAN JOSE,CA,95133,CWA,No,04/05/2019,
